"","x"
"55894","14350944"
"55895","11297522"
"55896","14595196"
"55897","2328662"
"55898","8282065"
"55899","11572348"
"55900","8659231"
"55901","11306577"
"55902","11151549"
"55903","14458943"
"55904","21006300"
"55905","21036242"
"55906","8689679"
"55907","2537817"
"55908","2861133"
"55909","8190993"
"55910","11345120"
"55911","2658476"
"55912","8672840"
"55913","11540985"
"55914","3093360"
"55915","21107036"
"55916","11329948"
"55917","20931014"
"55918","11471070"
"55919","3048531"
"55920","8339476"
"55921","11545891"
"55922","8770382"
"55923","11376065"
"55924","2525150"
"55925","14117641"
"55926","13965719"
"55927","11163362"
"55928","11419826"
"55929","8185041"
"55930","11432288"
"55931","11325195"
"55932","8200401"
"55933","8477697"
"55934","14521029"
"55935","2690432"
"55936","14090486"
"55937","13928659"
"55938","11323212"
"55939","8729126"
"55940","8282501"
"55941","8148383"
"55942","14081975"
"55943","3068494"
"55944","11492707"
"55945","11371689"
"55946","11314464"
"55947","8154267"
"55948","21163661"
"55949","2685721"
"55950","11220932"
"55951","2455604"
"55952","2711678"
"55953","14664537"
"55954","8240619"
"55955","2447333"
"55956","21157616"
"55957","11408071"
"55958","14341312"
"55959","8494342"
"55960","8392428"
"55961","11210871"
"55962","21149290"
"55963","11596653"
"55964","3060457"
"55965","11424875"
"55966","21053939"
"55967","2768050"
"55968","2930360"
"55969","8808738"
"55970","14500561"
"55971","11272637"
"55972","8328032"
"55973","11596990"
"55974","14569263"
"55975","2867630"
"55976","8687023"
"55977","2421875"
"55978","11343201"
"55979","11424387"
"55980","11574093"
"55981","14064200"
"55982","14518174"
"55983","8422451"
"55984","11235501"
"55985","8617592"
"55986","3036427"
"55987","14204461"
"55988","14499013"
"55989","11280803"
"55990","2774323"
"55991","14403004"
"55992","11331736"
"55993","2475100"
"55994","20939998"
"55995","2272878"
"55996","11337599"
"55997","3120808"
"55998","8743188"
"55999","8120669"
"56000","14202352"
"56001","8445792"
"56002","8385396"
"56003","8658839"
"56004","14598826"
"56005","3182832"
"56006","14599636"
"56007","14239030"
"56008","11583804"
"56009","11246133"
"56010","8614010"
"56011","3182330"
"56012","11597238"
"56013","2499619"
"56014","2487139"
"56015","14063031"
"56016","8792329"
"56017","3327187"
"56018","14147161"
"56019","14184819"
"56020","11354302"
"56021","8514328"
"56022","14007747"
"56023","11146494"
"56024","2597296"
"56025","8373440"
"56026","21040499"
"56027","14485724"
"56028","21160480"
"56029","2861817"
"56030","11170304"
"56031","2682982"
"56032","8266112"
"56033","11254128"
"56034","8345855"
"56035","21010343"
"56036","14655494"
"56037","11320136"
"56038","11351406"
"56039","14540687"
"56040","11363779"
"56041","8625529"
"56042","2528296"
"56043","2354983"
"56044","21090609"
"56045","14099370"
"56046","11536129"
"56047","21155731"
"56048","14181548"
"56049","8237562"
"56050","14197418"
"56051","2957979"
"56052","3367250"
"56053","11528303"
"56054","11206888"
"56055","11361925"
"56056","21062271"
"56057","11468376"
"56058","21021040"
"56059","2776732"
"56060","13932834"
"56061","2508314"
"56062","20977504"
"56063","8336633"
"56064","11296113"
"56065","21179296"
"56066","8358964"
"56067","11473735"
"56068","11278850"
"56069","11529785"
"56070","11536030"
"56071","11168008"
"56072","8248874"
"56073","11284134"
"56074","21178073"
"56075","14627125"
"56076","8431809"
"56077","2710369"
"56078","14635043"
"56079","11227587"
"56080","14581807"
"56081","11442260"
"56082","2947233"
"56083","11478327"
"56084","14296261"
"56085","14303023"
"56086","8111778"
"56087","8527062"
"56088","14269888"
"56089","3256515"
"56090","21132786"
"56091","8423909"
"56092","8374656"
"56093","8269823"
"56094","8295820"
"56095","8682281"
"56096","8494364"
"56097","14320364"
"56098","8149626"
"56099","11220062"
"56100","13969771"
"56101","11277995"
"56102","14440339"
"56103","14160429"
"56104","14528964"
"56105","21056170"
"56106","8574254"
"56107","2504531"
"56108","2944546"
"56109","3284336"
"56110","8703517"
"56111","14559282"
"56112","14063130"
"56113","21146805"
"56114","8149193"
"56115","2681131"
"56116","2363160"
"56117","8793783"
"56118","21117137"
"56119","8279468"
"56120","14148431"
"56121","14549889"
"56122","8340436"
"56123","2819094"
"56124","3384429"
"56125","14014203"
"56126","20988480"
"56127","8190161"
"56128","11480464"
"56129","20952017"
"56130","2911931"
"56131","8620315"
"56132","2318425"
"56133","11306899"
"56134","14213532"
"56135","14197992"
"56136","11339711"
"56137","11583727"
"56138","8540369"
"56139","11179925"
"56140","3085388"
"56141","14402454"
"56142","11165816"
"56143","11437766"
"56144","11245573"
"56145","8210533"
"56146","14121447"
"56147","11601387"
"56148","8445103"
"56149","8322802"
"56150","8364524"
"56151","11392196"
"56152","2666957"
"56153","11321218"
"56154","8803721"
"56155","11237759"
"56156","11319208"
"56157","11513727"
"56158","11452009"
"56159","8128104"
"56160","11176846"
"56161","11484041"
"56162","14145249"
"56163","8535076"
"56164","14400970"
"56165","11248323"
"56166","11250796"
"56167","11425081"
"56168","11314117"
"56169","8533287"
"56170","14110628"
"56171","8798936"
"56172","11548922"
"56173","8667749"
"56174","11421051"
"56175","14051292"
"56176","11541514"
"56177","11157303"
"56178","14204815"
"56179","2322698"
"56180","14328794"
"56181","13966219"
"56182","8714376"
"56183","21122755"
"56184","8101178"
"56185","8574983"
"56186","14300264"
"56187","21102826"
"56188","11511182"
"56189","8617176"
"56190","13937731"
"56191","14113655"
"56192","11472779"
"56193","8791388"
"56194","8657159"
"56195","14320149"
"56196","8360336"
"56197","11380493"
"56198","14014991"
"56199","14017404"
"56200","21030196"
"56201","11531140"
"56202","3253712"
"56203","11236284"
"56204","2277241"
"56205","14470385"
"56206","8205497"
"56207","8160026"
"56208","2443842"
"56209","2916696"
"56210","8557305"
"56211","11358960"
"56212","8817187"
"56213","11596791"
"56214","2484088"
"56215","11590497"
"56216","14472557"
"56217","8280186"
"56218","20953840"
"56219","21112710"
"56220","21023457"
"56221","21038009"
"56222","11417729"
"56223","11543827"
"56224","8515508"
"56225","8341166"
"56226","8590588"
"56227","20966564"
"56228","8237022"
"56229","14665764"
"56230","11469070"
"56231","2886252"
"56232","14093221"
"56233","11303734"
"56234","13966893"
"56235","3273829"
"56236","11208577"
"56237","8642025"
"56238","8156794"
"56239","8178438"
"56240","2221016"
"56241","11144052"
"56242","8182474"
"56243","11153195"
"56244","14166404"
"56245","20965401"
"56246","21040225"
"56247","11201180"
"56248","8172822"
"56249","8410514"
"56250","20973530"
"56251","11416623"
"56252","13935638"
"56253","8268017"
"56254","11150921"
"56255","8434801"
"56256","8355475"
"56257","8470712"
"56258","11214089"
"56259","11499175"
"56260","11293267"
"56261","8184484"
"56262","11177397"
"56263","11588438"
"56264","8671680"
"56265","21186424"
"56266","11531841"
"56267","8194026"
"56268","11331642"
"56269","11177128"
"56270","14059701"
"56271","11224427"
"56272","21120264"
"56273","2454300"
"56274","3355382"
"56275","8182848"
"56276","2322662"
"56277","3050654"
"56278","8274409"
"56279","11364305"
"56280","14181403"
"56281","21071059"
"56282","21048636"
"56283","8107592"
"56284","8627317"
"56285","11440661"
"56286","8432328"
"56287","11468011"
"56288","8744253"
"56289","14130313"
"56290","21076374"
"56291","14193366"
"56292","8666654"
"56293","11330002"
"56294","20932650"
"56295","8199634"
"56296","8680580"
"56297","11539482"
"56298","11409445"
"56299","8679226"
"56300","11549647"
"56301","2198778"
"56302","2479352"
"56303","11290869"
"56304","8524728"
"56305","11519404"
"56306","8807093"
"56307","11354856"
"56308","11265861"
"56309","14320161"
"56310","8100978"
"56311","11184463"
"56312","14593584"
"56313","2354404"
"56314","8522934"
"56315","14630406"
"56316","14513591"
"56317","8344479"
"56318","2499107"
"56319","2391441"
"56320","8388911"
"56321","2281767"
"56322","11512407"
"56323","3271804"
"56324","11274276"
"56325","11484104"
"56326","14068038"
"56327","8305846"
"56328","21009049"
"56329","3049168"
"56330","8310728"
"56331","2996076"
"56332","3252626"
"56333","8414923"
"56334","3103329"
"56335","14184568"
"56336","8491233"
"56337","11500532"
"56338","14351793"
"56339","11514900"
"56340","14378837"
"56341","21091940"
"56342","2297871"
"56343","11374328"
"56344","14457021"
"56345","11483890"
"56346","11299642"
"56347","14494871"
"56348","14290044"
"56349","8501028"
"56350","11577839"
"56351","8541638"
"56352","14521061"
"56353","2919560"
"56354","2787503"
"56355","2828414"
"56356","8386681"
"56357","14503091"
"56358","21035990"
"56359","11185421"
"56360","8799245"
"56361","21027225"
"56362","11305388"
"56363","11284634"
"56364","11261722"
"56365","11243220"
"56366","8224864"
"56367","8552576"
"56368","3158227"
"56369","2361060"
"56370","14410458"
"56371","3170944"
"56372","2182785"
"56373","11322600"
"56374","8205067"
"56375","2641994"
"56376","11495002"
"56377","14204093"
"56378","21083114"
"56379","11502278"
"56380","11603340"
"56381","8244401"
"56382","11159273"
"56383","8599816"
"56384","21193641"
"56385","11156731"
"56386","11263469"
"56387","11288883"
"56388","13970725"
"56389","11303834"
"56390","11155604"
"56391","8735144"
"56392","2277483"
"56393","14427846"
"56394","14221048"
"56395","11243407"
"56396","8387724"
"56397","8496968"
"56398","8819749"
"56399","20997383"
"56400","11464493"
"56401","13981241"
"56402","2227774"
"56403","8633636"
"56404","14581682"
"56405","2251295"
"56406","21078039"
"56407","11353062"
"56408","11514629"
"56409","11374128"
"56410","21032391"
"56411","14201308"
"56412","11529205"
"56413","11388820"
"56414","11448009"
"56415","8804520"
"56416","13970900"
"56417","14220885"
"56418","14634990"
"56419","11222916"
"56420","2944563"
"56421","11382215"
"56422","14187194"
"56423","2402268"
"56424","11294249"
"56425","21178354"
"56426","11566327"
"56427","2544229"
"56428","3260416"
"56429","11260435"
"56430","21058973"
"56431","11369863"
"56432","11516048"
"56433","11216215"
"56434","13975831"
"56435","20981023"
"56436","21003072"
"56437","20959320"
"56438","14021281"
"56439","11605220"
"56440","8812582"
"56441","8730418"
"56442","11592176"
"56443","20995742"
"56444","11513444"
"56445","14314309"
"56446","8156216"
"56447","14376249"
"56448","8554145"
"56449","11138502"
"56450","2609534"
"56451","14205639"
"56452","13950599"
"56453","14229571"
"56454","8510822"
"56455","11145988"
"56456","8133128"
"56457","14092053"
"56458","14133392"
"56459","8688932"
"56460","8198308"
"56461","14103423"
"56462","8468425"
"56463","14439649"
"56464","2673418"
"56465","2560851"
"56466","14271464"
"56467","11322607"
"56468","11361393"
"56469","8642695"
"56470","20945311"
"56471","14414007"
"56472","8257105"
"56473","2432375"
"56474","11347775"
"56475","11367589"
"56476","14500396"
"56477","8270404"
"56478","3077598"
"56479","8629621"
"56480","8118477"
"56481","2265905"
"56482","14460589"
"56483","8220770"
"56484","11606365"
"56485","8141705"
"56486","2884385"
"56487","2760734"
"56488","11553463"
"56489","8604672"
"56490","21001481"
"56491","3154313"
"56492","11166930"
"56493","14174091"
"56494","11142070"
"56495","11446335"
"56496","3057930"
"56497","3161581"
"56498","2357290"
"56499","11466093"
"56500","20960200"
"56501","11569822"
"56502","20973331"
"56503","11137752"
"56504","14078398"
"56505","14657194"
"56506","8414221"
"56507","21074115"
"56508","11514375"
"56509","11282354"
"56510","13991555"
"56511","2377939"
"56512","11182555"
"56513","2408232"
"56514","2973330"
"56515","8210435"
"56516","11518325"
"56517","11146233"
"56518","2496928"
"56519","13928604"
"56520","11318446"
"56521","11368150"
"56522","11453564"
"56523","11334327"
"56524","21187545"
"56525","11508441"
"56526","2953174"
"56527","2341880"
"56528","2349010"
"56529","14131890"
"56530","8376775"
"56531","14024497"
"56532","11382637"
"56533","14560239"
"56534","11391257"
"56535","11535469"
"56536","8127702"
"56537","11188970"
"56538","2509106"
"56539","21086297"
"56540","11279589"
"56541","11334285"
"56542","11419832"
"56543","11295686"
"56544","11216768"
"56545","11272029"
"56546","8695840"
"56547","21065766"
"56548","2855568"
"56549","11191181"
"56550","14423697"
"56551","21062049"
"56552","3147785"
"56553","11271190"
"56554","14317567"
"56555","8725676"
"56556","14354074"
"56557","11395606"
"56558","8604575"
"56559","2588691"
"56560","14136740"
"56561","21100432"
"56562","11155866"
"56563","21174707"
"56564","11167155"
"56565","2979043"
"56566","20933765"
"56567","11245299"
"56568","21045492"
"56569","8645843"
"56570","11501726"
"56571","21012929"
"56572","13964861"
"56573","8782512"
"56574","14631590"
"56575","8110921"
"56576","14220093"
"56577","11283687"
"56578","2306794"
"56579","8452668"
"56580","8722781"
"56581","11258861"
"56582","11271963"
"56583","8118502"
"56584","21186772"
"56585","8757084"
"56586","8170145"
"56587","14541102"
"56588","11180508"
"56589","14241839"
"56590","11252729"
"56591","11414000"
"56592","11380572"
"56593","14333863"
"56594","14346671"
"56595","21084359"
"56596","8531553"
"56597","8747330"
"56598","20938981"
"56599","2944771"
"56600","11486572"
"56601","3015759"
"56602","11479450"
"56603","11201866"
"56604","21113503"
"56605","14637628"
"56606","21107303"
"56607","11446185"
"56608","14077912"
"56609","20946542"
"56610","8434470"
"56611","13953186"
"56612","14541563"
"56613","14456668"
"56614","21050074"
"56615","11362396"
"56616","3080404"
"56617","21056568"
"56618","11535017"
"56619","11312644"
"56620","14516609"
"56621","11236225"
"56622","8159362"
"56623","8407687"
"56624","8442229"
"56625","3413203"
"56626","8578982"
"56627","14015216"
"56628","2477022"
"56629","14233272"
"56630","11531563"
"56631","8185394"
"56632","13996772"
"56633","11406962"
"56634","14548881"
"56635","14493627"
"56636","21049913"
"56637","2435376"
"56638","21163554"
"56639","8341978"
"56640","3150702"
"56641","21181073"
"56642","11450672"
"56643","8631851"
"56644","11274074"
"56645","11503433"
"56646","11526615"
"56647","21179678"
"56648","8457756"
"56649","21030085"
"56650","11415994"
"56651","11303082"
"56652","14251735"
"56653","8512948"
"56654","14562510"
"56655","2258397"
"56656","11561158"
"56657","8564409"
"56658","14452156"
"56659","21085631"
"56660","11384648"
"56661","21079092"
"56662","14084160"
"56663","8176999"
"56664","11368415"
"56665","8264755"
"56666","8100587"
"56667","3084052"
"56668","20981536"
"56669","11597439"
"56670","8191254"
"56671","2822636"
"56672","11275741"
"56673","14345533"
"56674","11390589"
"56675","8663283"
"56676","8638768"
"56677","14111408"
"56678","8506091"
"56679","14290153"
"56680","11238484"
"56681","14366881"
"56682","8538311"
"56683","11480515"
"56684","11413741"
"56685","2218943"
"56686","11257310"
"56687","11595446"
"56688","21098787"
"56689","11476430"
"56690","14488944"
"56691","21112085"
"56692","11235511"
"56693","11363592"
"56694","11254071"
"56695","8152587"
"56696","14219628"
"56697","11593441"
"56698","3087976"
"56699","11232274"
"56700","11359905"
"56701","2235313"
"56702","11518558"
"56703","11364696"
"56704","11214670"
"56705","14166177"
"56706","14366372"
"56707","21170844"
"56708","11407347"
"56709","8581148"
"56710","11139811"
"56711","8387440"
"56712","11589594"
"56713","14488941"
"56714","11403628"
"56715","14255092"
"56716","11168526"
"56717","8355439"
"56718","8671602"
"56719","11390492"
"56720","8358855"
"56721","21177069"
"56722","20967661"
"56723","11568598"
"56724","11492901"
"56725","8578694"
"56726","11420057"
"56727","11298500"
"56728","11254727"
"56729","14221090"
"56730","11534487"
"56731","11537739"
"56732","20970535"
"56733","14039328"
"56734","2654122"
"56735","2308097"
"56736","14029034"
"56737","8653977"
"56738","8439022"
"56739","11204119"
"56740","3202050"
"56741","21031384"
"56742","2562096"
"56743","11290522"
"56744","14358833"
"56745","14289274"
"56746","11155601"
"56747","11180647"
"56748","20980595"
"56749","14090414"
"56750","14014246"
"56751","8714003"
"56752","3397412"
"56753","8088198"
"56754","2750914"
"56755","20932420"
"56756","2243003"
"56757","8796555"
"56758","14448123"
"56759","2909508"
"56760","8365479"
"56761","11247196"
"56762","8248624"
"56763","11219825"
"56764","8620636"
"56765","3045849"
"56766","14629017"
"56767","8139534"
"56768","2648642"
"56769","21082765"
"56770","3075766"
"56771","14085148"
"56772","11570966"
"56773","14283205"
"56774","11206352"
"56775","11471365"
"56776","2472464"
"56777","2458293"
"56778","11498941"
"56779","2232370"
"56780","11512044"
"56781","11396627"
"56782","8655332"
"56783","21153060"
"56784","11495361"
"56785","8329068"
"56786","3212171"
"56787","11427086"
"56788","14019909"
"56789","8781313"
"56790","8140990"
"56791","11532687"
"56792","8216435"
"56793","8732794"
"56794","11161389"
"56795","8396589"
"56796","2663175"
"56797","11432481"
"56798","14385969"
"56799","11504012"
"56800","8747867"
"56801","11336352"
"56802","14433056"
"56803","8770291"
"56804","11238930"
"56805","11313389"
"56806","11238697"
"56807","8703241"
"56808","11555962"
"56809","21032032"
"56810","11359488"
"56811","14328874"
"56812","2661599"
"56813","2856384"
"56814","8811830"
"56815","11311144"
"56816","8552152"
"56817","8139263"
"56818","11168612"
"56819","8305868"
"56820","14044120"
"56821","8442240"
"56822","14519047"
"56823","8307074"
"56824","2767184"
"56825","11439905"
"56826","3175981"
"56827","11326494"
"56828","11413061"
"56829","14387426"
"56830","11138869"
"56831","14655830"
"56832","11231028"
"56833","21133187"
"56834","8733678"
"56835","8546850"
"56836","21174657"
"56837","8586209"
"56838","20991851"
"56839","13992423"
"56840","11360749"
"56841","13971398"
"56842","2233405"
"56843","11222061"
"56844","11563749"
"56845","14421795"
"56846","11204127"
"56847","11400987"
"56848","8607566"
"56849","8091415"
"56850","11541640"
"56851","11488535"
"56852","14581836"
"56853","2820948"
"56854","2209598"
"56855","21159916"
"56856","11484703"
"56857","14130512"
"56858","2794127"
"56859","20943182"
"56860","14466083"
"56861","14019113"
"56862","13970116"
"56863","2249190"
"56864","8748488"
"56865","11263885"
"56866","14388826"
"56867","2634874"
"56868","2708035"
"56869","11249779"
"56870","11494120"
"56871","14575739"
"56872","2234605"
"56873","14303619"
"56874","11437691"
"56875","11582191"
"56876","8334210"
"56877","21033732"
"56878","11160178"
"56879","14497273"
"56880","21100352"
"56881","14455700"
"56882","11317174"
"56883","11525501"
"56884","3013069"
"56885","21127908"
"56886","11205917"
"56887","8743455"
"56888","8771583"
"56889","21162206"
"56890","11479724"
"56891","2622768"
"56892","2885044"
"56893","8813422"
"56894","11183447"
"56895","14456632"
"56896","8285112"
"56897","11294637"
"56898","8739127"
"56899","11389498"
"56900","11404779"
"56901","14281701"
"56902","20993596"
"56903","14405375"
"56904","8723933"
"56905","21176709"
"56906","11172629"
"56907","14215370"
"56908","11160224"
"56909","2882008"
"56910","8371060"
"56911","11255190"
"56912","11582040"
"56913","8553203"
"56914","11570697"
"56915","14586164"
"56916","11496434"
"56917","2389287"
"56918","2253300"
"56919","14091370"
"56920","11398766"
"56921","14349166"
"56922","21073632"
"56923","8421021"
"56924","11309514"
"56925","11548859"
"56926","14481063"
"56927","11456995"
"56928","11134064"
"56929","8502333"
"56930","2345152"
"56931","11360915"
"56932","3382013"
"56933","8092970"
"56934","8227669"
"56935","8617916"
"56936","14069059"
"56937","8657211"
"56938","8771057"
"56939","2290434"
"56940","2792986"
"56941","11151492"
"56942","8267528"
"56943","11589634"
"56944","2862817"
"56945","11169336"
"56946","11521353"
"56947","21006431"
"56948","11460291"
"56949","11253070"
"56950","8518831"
"56951","3259832"
"56952","21036866"
"56953","14649161"
"56954","8401275"
"56955","8768067"
"56956","8733698"
"56957","2639687"
"56958","11556982"
"56959","8581776"
"56960","11602699"
"56961","8784185"
"56962","11554616"
"56963","11554023"
"56964","14056535"
"56965","14416164"
"56966","3217578"
"56967","2437825"
"56968","21111112"
"56969","8349396"
"56970","11200751"
"56971","8808321"
"56972","14527897"
"56973","11482053"
"56974","11576087"
"56975","14206021"
"56976","8435454"
"56977","11528677"
"56978","13928701"
"56979","8581941"
"56980","14359650"
"56981","11182058"
"56982","8530289"
"56983","14239550"
"56984","8346731"
"56985","8684287"
"56986","11496588"
"56987","8725055"
"56988","11480400"
"56989","8274767"
"56990","8621887"
"56991","8574505"
"56992","11575700"
"56993","13940505"
"56994","14359467"
"56995","2662269"
"56996","11531947"
"56997","11156274"
"56998","14231010"
"56999","14484274"
"57000","2326612"
"57001","2964534"
"57002","8346974"
"57003","14524832"
"57004","11515602"
"57005","11326507"
"57006","8114007"
"57007","14456474"
"57008","8493609"
"57009","8385805"
"57010","11500175"
"57011","14656729"
"57012","11484031"
"57013","8417276"
"57014","2408092"
"57015","8634646"
"57016","14372138"
"57017","11491279"
"57018","11308659"
"57019","21014393"
"57020","2378986"
"57021","11287759"
"57022","11174138"
"57023","14642515"
"57024","14642574"
"57025","14330619"
"57026","8633143"
"57027","11315428"
"57028","11460886"
"57029","8574643"
"57030","11217769"
"57031","11279230"
"57032","2530265"
"57033","11404763"
"57034","2779562"
"57035","8257149"
"57036","3181771"
"57037","2600023"
"57038","11154690"
"57039","2678119"
"57040","2975056"
"57041","8518072"
"57042","8302438"
"57043","21080359"
"57044","11221312"
"57045","11138886"
"57046","14417978"
"57047","8357298"
"57048","8781107"
"57049","11415442"
"57050","2581664"
"57051","8409262"
"57052","11449764"
"57053","21158463"
"57054","11331750"
"57055","11285822"
"57056","8488057"
"57057","8175774"
"57058","14497698"
"57059","8112628"
"57060","8130940"
"57061","11201624"
"57062","14332571"
"57063","14350965"
"57064","14052099"
"57065","11501094"
"57066","8820980"
"57067","11591414"
"57068","11572633"
"57069","20944194"
"57070","11484424"
"57071","21165770"
"57072","11315216"
"57073","8341989"
"57074","8486753"
"57075","8200068"
"57076","14479108"
"57077","11491818"
"57078","8192441"
"57079","14660518"
"57080","11426921"
"57081","8329667"
"57082","11367709"
"57083","21061199"
"57084","14536731"
"57085","2312441"
"57086","2890272"
"57087","8456830"
"57088","21070037"
"57089","11504976"
"57090","8617887"
"57091","14099302"
"57092","11196091"
"57093","11533466"
"57094","11341312"
"57095","2412220"
"57096","14191588"
"57097","21154698"
"57098","8299287"
"57099","8179198"
"57100","11306387"
"57101","11518426"
"57102","2814050"
"57103","2253270"
"57104","11235713"
"57105","2856594"
"57106","14255675"
"57107","11540100"
"57108","8287131"
"57109","8177274"
"57110","8195603"
"57111","21187658"
"57112","11143316"
"57113","21125116"
"57114","11327084"
"57115","21017324"
"57116","8359803"
"57117","8144513"
"57118","8479814"
"57119","2337089"
"57120","2745611"
"57121","11458731"
"57122","8614523"
"57123","8261690"
"57124","8284354"
"57125","2605891"
"57126","8531654"
"57127","8761162"
"57128","8651004"
"57129","8600370"
"57130","8210420"
"57131","2277136"
"57132","13979317"
"57133","11594802"
"57134","11201984"
"57135","14128024"
"57136","21096261"
"57137","8304627"
"57138","14422195"
"57139","21030912"
"57140","2595550"
"57141","8503433"
"57142","11160956"
"57143","8235189"
"57144","8577969"
"57145","13980569"
"57146","21121847"
"57147","3343314"
"57148","11301886"
"57149","20952512"
"57150","14163089"
"57151","21128073"
"57152","8196717"
"57153","14013608"
"57154","14150282"
"57155","2352491"
"57156","3189702"
"57157","8586110"
"57158","8093212"
"57159","20950858"
"57160","2435483"
"57161","8778853"
"57162","11210395"
"57163","11234274"
"57164","14003342"
"57165","21118002"
"57166","11387028"
"57167","8376699"
"57168","8138991"
"57169","21095501"
"57170","3370114"
"57171","8603020"
"57172","21169523"
"57173","8195842"
"57174","11605865"
"57175","11268294"
"57176","14653072"
"57177","2439851"
"57178","14073061"
"57179","21147428"
"57180","21123861"
"57181","11508672"
"57182","14064543"
"57183","8815911"
"57184","11559875"
"57185","14353355"
"57186","3005875"
"57187","20983399"
"57188","11223441"
"57189","8654309"
"57190","11146952"
"57191","8260591"
"57192","8294400"
"57193","3204560"
"57194","11130643"
"57195","11308127"
"57196","14540960"
"57197","11579326"
"57198","11405763"
"57199","8480881"
"57200","11541892"
"57201","14425470"
"57202","11237961"
"57203","3420164"
"57204","20956897"
"57205","14552589"
"57206","11193450"
"57207","11401534"
"57208","8819061"
"57209","14278103"
"57210","2561174"
"57211","11290438"
"57212","11440831"
"57213","11505804"
"57214","2684527"
"57215","11344549"
"57216","8686026"
"57217","11477276"
"57218","21139986"
"57219","8406288"
"57220","2982279"
"57221","8696916"
"57222","8251112"
"57223","2537351"
"57224","11554195"
"57225","11394433"
"57226","8418637"
"57227","14093288"
"57228","11586438"
"57229","21064827"
"57230","11538874"
"57231","11512434"
"57232","8478485"
"57233","8568768"
"57234","11444126"
"57235","20979188"
"57236","14200444"
"57237","8111741"
"57238","14043144"
"57239","8265462"
"57240","8604849"
"57241","2376953"
"57242","11195432"
"57243","11358123"
"57244","8812464"
"57245","8281941"
"57246","11559278"
"57247","8410105"
"57248","11421694"
"57249","8403922"
"57250","20980789"
"57251","14161304"
"57252","8466869"
"57253","13975486"
"57254","8184017"
"57255","11235223"
"57256","14476188"
"57257","11183471"
"57258","8396087"
"57259","21141428"
"57260","13990908"
"57261","14331231"
"57262","8313548"
"57263","14372535"
"57264","8628481"
"57265","11267976"
"57266","21146893"
"57267","11314190"
"57268","11542340"
"57269","14526757"
"57270","3213512"
"57271","11441713"
"57272","11589396"
"57273","11324982"
"57274","11368052"
"57275","2993755"
"57276","14491632"
"57277","11567438"
"57278","11349656"
"57279","14493482"
"57280","8352213"
"57281","11464324"
"57282","20985750"
"57283","8295783"
"57284","14226250"
"57285","11236359"
"57286","8155896"
"57287","8340422"
"57288","8246527"
"57289","14039082"
"57290","11156187"
"57291","21048615"
"57292","2843501"
"57293","8556415"
"57294","14648032"
"57295","11253988"
"57296","11481300"
"57297","11202934"
"57298","8788114"
"57299","2724697"
"57300","11185983"
"57301","8719756"
"57302","3064512"
"57303","11497154"
"57304","14294317"
"57305","14284784"
"57306","21174955"
"57307","11444672"
"57308","8664248"
"57309","11284150"
"57310","8781014"
"57311","11331650"
"57312","21039831"
"57313","3140157"
"57314","21083081"
"57315","2382145"
"57316","2304269"
"57317","8181140"
"57318","8225491"
"57319","13934469"
"57320","20938301"
"57321","11431516"
"57322","21160166"
"57323","11429861"
"57324","14208786"
"57325","8301781"
"57326","2204489"
"57327","8157079"
"57328","2190992"
"57329","14002319"
"57330","3128882"
"57331","13975245"
"57332","2846198"
"57333","8441755"
"57334","8622808"
"57335","8679235"
"57336","2324794"
"57337","14461208"
"57338","14243922"
"57339","11485956"
"57340","3329403"
"57341","11599586"
"57342","21041534"
"57343","21074155"
"57344","2222231"
"57345","8309542"
"57346","20949787"
"57347","11526773"
"57348","11209532"
"57349","8770309"
"57350","21137709"
"57351","8303334"
"57352","11447130"
"57353","3117311"
"57354","11318143"
"57355","14519741"
"57356","8166704"
"57357","14229258"
"57358","8676998"
"57359","21054039"
"57360","14455327"
"57361","2571892"
"57362","8793060"
"57363","11546652"
"57364","8633443"
"57365","20971508"
"57366","11286228"
"57367","2687826"
"57368","14181999"
"57369","11350925"
"57370","2567716"
"57371","2574530"
"57372","2293924"
"57373","20949673"
"57374","8725905"
"57375","14565536"
"57376","11485826"
"57377","8793739"
"57378","11369153"
"57379","8325005"
"57380","2953833"
"57381","11527010"
"57382","3055676"
"57383","8743247"
"57384","20986563"
"57385","11513895"
"57386","8782222"
"57387","11475353"
"57388","2343588"
"57389","2524916"
"57390","2191826"
"57391","13937023"
"57392","11382248"
"57393","2273101"
"57394","14310666"
"57395","8316473"
"57396","11147513"
"57397","3174667"
"57398","3180791"
"57399","11568282"
"57400","8544759"
"57401","11470883"
"57402","11447024"
"57403","11216067"
"57404","8426617"
"57405","8155505"
"57406","8580535"
"57407","11369085"
"57408","11592866"
"57409","8167704"
"57410","2601761"
"57411","14278096"
"57412","21116457"
"57413","14036748"
"57414","11130280"
"57415","3082383"
"57416","2861655"
"57417","2403675"
"57418","11530324"
"57419","8273541"
"57420","8160213"
"57421","8672535"
"57422","11244135"
"57423","8697997"
"57424","13930384"
"57425","8210228"
"57426","11555910"
"57427","11494508"
"57428","2575770"
"57429","11428055"
"57430","2253872"
"57431","8276107"
"57432","8319903"
"57433","11182662"
"57434","21134646"
"57435","2381250"
"57436","8664074"
"57437","11506190"
"57438","2445251"
"57439","11183946"
"57440","20957763"
"57441","11142343"
"57442","8248078"
"57443","11385486"
"57444","20976489"
"57445","14632952"
"57446","11241626"
"57447","2433346"
"57448","3312250"
